review_id,Asin,Brand,Nation,Rating,Content,primary_segment,segment_core_hits,segment_aux_hits,segment_total_hits,segment_score,segment_score_gap,segment_confidence,segment_core_evidence,segment_aux_evidence,出墨方式,Price Level,ATTR__绘画主题__人物,ATTR__绘画主题__植物/自然,ATTR__绘画主题__装饰物/器物,ATTR__绘画主题__动物,ATTR_TOP__绘画主题,ATTR_TOP_SCORE__绘画主题,ATTR_TOP_HINT__绘画主题,ATTR_TOP_MATCHED__绘画主题,ATTR_TOP_MATCHED_HINT__绘画主题,ATTR_TOP_DISPLAY__绘画主题,ATTR_MENTIONED__绘画主题,ATTR__绘画场景__课堂/学习,ATTR__绘画场景__家庭/个人,ATTR__绘画场景__户外/社区装饰,ATTR__绘画场景__工作室/商业制作,ATTR_TOP__绘画场景,ATTR_TOP_SCORE__绘画场景,ATTR_TOP_HINT__绘画场景,ATTR_TOP_MATCHED__绘画场景,ATTR_TOP_MATCHED_HINT__绘画场景,ATTR_TOP_DISPLAY__绘画场景,ATTR_MENTIONED__绘画场景,ATTR__购买动机__入门学习,ATTR__购买动机__提升技能,ATTR__购买动机__专业产出,ATTR__购买动机__兴趣爱好,ATTR__购买动机__礼品需求,ATTR__购买动机__品牌信任,ATTR__购买动机__社交/媒体种草,ATTR__购买动机__便携性需求,ATTR__购买动机__多功能需求,ATTR__购买动机__压力缓解/情绪调节,ATTR_TOP__购买动机,ATTR_TOP_SCORE__购买动机,ATTR_TOP_HINT__购买动机,ATTR_TOP_MATCHED__购买动机,ATTR_TOP_MATCHED_HINT__购买动机,ATTR_TOP_DISPLAY__购买动机,ATTR_MENTIONED__购买动机,ATTR__使用对象__儿童,ATTR__使用对象__青少年/学生,ATTR__使用对象__成人,ATTR__使用对象__老年人,ATTR_TOP__使用对象,ATTR_TOP_SCORE__使用对象,ATTR_TOP_HINT__使用对象,ATTR_TOP_MATCHED__使用对象,ATTR_TOP_MATCHED_HINT__使用对象,ATTR_TOP_DISPLAY__使用对象,ATTR_MENTIONED__使用对象,ATTR__介质偏好__纸张/卡纸,ATTR__介质偏好__深色纸,ATTR__介质偏好__木材,ATTR__介质偏好__石头/岩石,ATTR__介质偏好__玻璃,ATTR__介质偏好__陶瓷,ATTR__介质偏好__画布,ATTR__介质偏好__布料,ATTR__介质偏好__鞋类/皮革,ATTR__介质偏好__塑料,ATTR__介质偏好__金属,ATTR__介质偏好__树脂/黏土,ATTR__介质偏好__黑板/光滑特殊表面,ATTR_TOP__介质偏好,ATTR_TOP_SCORE__介质偏好,ATTR_TOP_HINT__介质偏好,ATTR_TOP_MATCHED__介质偏好,ATTR_TOP_MATCHED_HINT__介质偏好,ATTR_TOP_DISPLAY__介质偏好,ATTR_MENTIONED__介质偏好,ATTR__产品期望__颜色表现,ATTR__产品期望__覆盖显色,ATTR__产品期望__流畅出墨,ATTR__产品期望__耐用寿命,ATTR__产品期望__安全/气味,ATTR__产品期望__包装/收纳,ATTR__产品期望__便携性,ATTR__产品期望__性价比,ATTR__产品期望__多功能性,ATTR__产品期望__效率/快干,ATTR_TOP__产品期望,ATTR_TOP_SCORE__产品期望,ATTR_TOP_HINT__产品期望,ATTR_TOP_MATCHED__产品期望,ATTR_TOP_MATCHED_HINT__产品期望,ATTR_TOP_DISPLAY__产品期望,ATTR_MENTIONED__产品期望,NEG__颜色种类,POS__颜色种类,NEG__色彩一致性,POS__色彩一致性,NEG__色彩饱和度与混合,POS__色彩饱和度与混合,NEG__色系评价,POS__色系评价,NEG__笔头表现,POS__笔头表现,NEG__笔头耐用性,POS__笔头耐用性,NEG__流畅性,POS__流畅性,NEG__墨水特性,POS__墨水特性,NEG__笔身与易用性,POS__笔身与易用性,NEG__绘画表现,POS__绘画表现,NEG__场景表现,POS__场景表现,NEG__表面/介质表现,POS__表面/介质表现,NEG__外观与包装,POS__外观与包装,NEG__多样性与适配性,POS__多样性与适配性,NEG__教育与启发,POS__教育与启发,NEG__特殊用途,POS__特殊用途,NEG__性价比,POS__性价比,NEG__配套与服务(色卡),POS__配套与服务(色卡),NEG__购买与服务体验,POS__购买与服务体验,NEG__容量,POS__容量
28407,B0DSBF4KRY,Betem,US,4,"I love these!  They work great for all kids of different art projects. I love that they make it simple to draw on fabric, glass, ceramics, metal, tile, and so much more. The paint is easy to apply, never streaky. The colors are vivd and vibrant and I like that this set includes a wide range of brights and more neutral colors, instead of just brights.

They are great for detailing paintings as well. They have two different size brushes, one for detailed work like a fine marker and one for wider applications, more like a paintbrush. They're easy to use, do not leak or drip and they effortlessly apply the paint smoothly in a consistent line to the surface of your work.",精细绘画/插画创作群,2,1,3,7,1,high,art project | detailed work,detailed,直液式,(0.46-0.59),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,1,1,0,0,0,0,0,0,0,0,入门学习,1,"starter kit, starter set, for beginners, beginner friendly",easy to use,easy to use,"入门学习（starter kit, starter set, for beginners, beginner friendly）",1,1,0,0,0,儿童,1,"kid, kids, child, children",kids,kids,"儿童（kid, kids, child, children）",1,0,0,0,0,1,0,0,1,0,0,1,0,0,布料,2,"on fabric, fabric, on t shirt, t shirt",on fabric | fabric,"on fabric, fabric","布料（on fabric, fabric, on t shirt, t shirt）",1,0,0,1,0,0,0,0,0,0,0,流畅出墨,1,"smooth flow, flows well, smoothly, consistent flow",smoothly,smoothly,"流畅出墨（smooth flow, flows well, smoothly, consistent flow）",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28408,B0DSBF4KRY,Betem,US,5,"If you never tried paint markers then these are the ones for you. I have a few different sets from other brands and I will say this set is by far the best. Not only are there a bunch of great colors in the set but having dual tips is really great. I love having the brush tip as well as the firm tip. Depending on what you are making each tip will come in handy.

The set of colors you get is fantastic. You of course get the basics but then you get lots of other hues to really make this a well rounded set not only for beginners but to pros as well. These can be used on fabric, paper, wood and rocks as well as other materials like glass and plant pots but I definitely recommend that most of these get sprayed or coated with some kind of sealant especially if used outside or around water. These are just acrylic markers and they will fade, chip etc depending on what was painted. So example, if you paint a rock, spray it with clear coating.

The tips are smooth and the paint goes on easily. They never drip, splat or clog. Colors are vibrant and have a great opaqueness to them so you don't have to layer to cover. However, depending on the material you use , you may have to apply a second coat.

Overall these are priced well, have dual tips and vibrant colors. definitely quality markers.",多表面diy/定制群,1,5,6,8,8,high,on fabric,rock | rocks | wood | glass | fabric,直液式,(0.46-0.59),0,0,0,0,未提及,0,,,,未提及,0,0,0,1,0,户外/社区装饰,1,"outside, outdoor, outdoors, garden",outside,outside,"户外/社区装饰（outside, outdoor, outdoors, garden）",1,1,0,0,0,0,0,0,0,0,0,入门学习,2,"starter kit, starter set, for beginners, beginner friendly",for beginners | beginners,"for beginners, beginners","入门学习（starter kit, starter set, for beginners, beginner friendly）",1,0,0,0,0,未提及,0,,,,未提及,0,1,0,1,1,1,0,0,1,0,0,0,0,0,布料,2,"on fabric, fabric, on t shirt, t shirt",on fabric | fabric,"on fabric, fabric","布料（on fabric, fabric, on t shirt, t shirt）",1,1,0,0,0,0,0,0,0,0,0,颜色表现,1,"vibrant colors, rich colors, deep saturation, true to color",vibrant colors,vibrant colors,"颜色表现（vibrant colors, rich colors, deep saturation, true to color）",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28410,B0DSBF4KRY,Betem,US,5,"I really like this acrylic marker set. There is a wide variety of colors and they are easy to use. I say that because both sides are soft tipped rather than some other acrylic markers that have a plastic tip for the fine end...I have found that having soft end on both sides is hard to come by but these fit the bill. The quality is great, they have single coat coverage for most all of the colors and cleaning up after is a breeze. I use these on wood and rocks and highly recommend.",多表面diy/定制群,1,3,4,6,6,high,on wood,rocks | wood | plastic,直液式,(0.46-0.59),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,1,0,0,0,0,0,0,0,0,0,入门学习,1,"starter kit, starter set, for beginners, beginner friendly",easy to use,easy to use,"入门学习（starter kit, starter set, for beginners, beginner friendly）",1,0,0,0,0,未提及,0,,,,未提及,0,0,0,1,1,0,0,0,0,0,1,0,0,0,木材,2,"on wood, wood, on wooden, wood crafts",on wood | wood,"on wood, wood","木材（on wood, wood, on wooden, wood crafts）",1,1,1,0,0,0,0,0,0,0,0,覆盖显色,1,"opaque, opaque coverage, covers well, one coat",coverage,coverage,"覆盖显色（opaque, opaque coverage, covers well, one coat）",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28412,B0DSBF4KRY,Betem,US,5,"My daughter the aspiring artist is constantly working on some sort of artwork or craft project. She is a huge fan of a youtuber that I won't name, but this youtuber introduced my daughter to an expensive product that she loves to use frequently: the Posca paint marker.

Posca makes (as far as I know) the premiere go-to paint marker and they are not cheap. When I saw these being offered, I figured they were worth giving a try and worst case scenario I figured I could at least convince her to use these less expensive markers on her less important projects or for ""practice"" before using the pricey markers. Either way, when I gave these to her she was much more excited than I expected and was very happy to have this new big set of markers.

She used them for the first time not too long after she got them and loves them. She says they are almost exactly like her Poscas and likes that these have different tips on each side. She said she still prefers using the Posca but that these are really close. Myself, looking at things she has used the markers on, I really can't tell any difference in quality of the paint itself. It looks vibrant and bold.

Honestly I can't think of any negatives to mention. These are high quality paint markers that work well and look great. The price point is excellent compared to premium brands with the product itself performing just as well. Highly recommend to
artists and other parents of artists.",多表面diy/定制群,1,1,2,4,0,high,craft project,craft,直液式,(0.46-0.59),0,0,0,0,未提及,0,,,,未提及,0,0,1,0,0,家庭/个人,2,"for my kids, my kids, for fun, home project",my daughter | myself,"my daughter, myself","家庭/个人（for my kids, my kids, for fun, home project）",1,1,0,0,0,0,1,0,0,0,0,入门学习,2,"starter kit, starter set, for beginners, beginner friendly",for practice | first time,"for practice, first time","入门学习（starter kit, starter set, for beginners, beginner friendly）",1,0,0,1,0,成人,1,"adult coloring, for my hobby, for fun, journaling",artist,artist,"成人（adult coloring, for my hobby, for fun, journaling）",1,0,0,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,1,0,1,0,0,包装/收纳,1,"beautiful packaging, nice box, storage case, travel case",case,case,"包装/收纳（beautiful packaging, nice box, storage case, travel case）",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
28413,B0DSBF4KRY,Betem,US,5,"As long as you shake these paint markers before using, they work great. I love that you can layer light colors over dark ones. I am extremely sensitive to chemicals, and these have nothing in them that triggers my allergies.

They have two tips, a blunt one for wide strokes and a pointy one for variable line width. I personally could not control the line width of the pointy tip, but I imagine that someone with good fine motor control could. So it's not really great for super detail work, because if you accidentally press a little too hard, the pen will create a wide stroke instead of thin.

There are just a couple of minor things I think could have been designed better. To tell which tip is which without removing the caps, you need to read the fine print on the middle section of the pen. It would have been nice if they made the caps different to make it more obvious. Also, the box doesn't work great for storage. You have to dig around to get the pens out, and they don't always go back in easily.

These detractions are minor. Overall, the pens are a joy to use.",精细绘画/插画创作群,0,1,1,1,1,low,,detail,直液式,(0.46-0.59),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,1,0,0,0,0,包装/收纳,1,"beautiful packaging, nice box, storage case, travel case",box,box,"包装/收纳（beautiful packaging, nice box, storage case, travel case）",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28414,B0DSBF4KRY,Betem,US,5,"I'm normally a brand snob, enjoying only the finest of my curated art tools and wanting nothing but the best for what I create in my sketchbook. However, even though I hadn't heard of this brand before, I was really surprised by the quality of their markers. Compared to POSCA and Arrtx, these are closer to POSCA in terms of vibrancy. They pop off the page, plus they went on very smooth and opaque. Only one of the colors required a little touch up in my swatch book to get full coverage.

One huge selling point (and a gripe I have about most brands of markers/pens) is that these markers are labeled/numbered on both ends. Again, this is huge. I never understood why Arrtx made you put stickers on their paint markers and try to eyeball which sticker went with which color. I very much appreciated Betem's simple design here and the ease of use to quickly identify what each color is, whether the marker is up or down.",设计工作/专业工作群,0,1,1,1,1,low,,design,直液式,(0.46-0.59),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,1,0,0,0,0,品牌信任,1,"trusted brand, good reputation, well known brand, always reliable",posca,posca,"品牌信任（trusted brand, good reputation, well known brand, always reliable）",1,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,1,0,0,0,0,0,0,0,0,覆盖显色,2,"opaque, opaque coverage, covers well, one coat",opaque | coverage,"opaque, coverage","覆盖显色（opaque, opaque coverage, covers well, one coat）",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28416,B0DSBF4KRY,Betem,US,4,"These markers are designed to work on a variety of surfaces, including glass, canvas, wood, and ceramics. The markers offer a wide range of bright and vivid colors, making them suitable for various art projects. These markers can be used on multiple surfaces, including glass, canvas, wood, ceramics, and more, providing flexibility for different creative projects. The markers are made from non-toxic materials, making them safe for use by both adults and children. The ink is designed to be long-lasting and resistant to fading, ensuring that your artwork remains vibrant over time. markers have a smooth flow of ink and are easy to use, making them suitable for both beginners and experienced artists.",精细绘画/插画创作群,2,1,2,7,5,high,art project | artwork,artwork,直液式,(0.46-0.59),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,1,0,0,1,0,0,0,0,0,0,入门学习,2,"starter kit, starter set, for beginners, beginner friendly",beginners | easy to use,"beginners, easy to use","入门学习（starter kit, starter set, for beginners, beginner friendly）",1,1,0,0,0,儿童,1,"kid, kids, child, children",children,children,"儿童（kid, kids, child, children）",1,0,0,1,0,1,0,1,0,0,0,0,0,0,木材,1,"on wood, wood, on wooden, wood crafts",wood,wood,"木材（on wood, wood, on wooden, wood crafts）",1,1,0,1,1,1,0,0,0,0,0,颜色表现,2,"vibrant colors, rich colors, deep saturation, true to color",vivid colors | bright and vivid,"vivid colors, bright and vivid","颜色表现（vibrant colors, rich colors, deep saturation, true to color）",1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
28418,B0DSBF4KRY,Betem,US,5,"I really like these pens.  They are fluid, with saturated color.  They are not so fluid, they run, though.  They dry quickly.  This allows laying a lighter color over a dark color, within a minute or so of applying the dark color.  The dual tip is helpful and protects the fine point, when you need to lay down a block of color.  I did this mini 3x3” painting of my cat.  But I would expect these to be most used as detail work on a larger image or for crafting.  These are not viable for blending.  So, my only request is more colors.  This set has 36 colors.  I want 144, or more.",多表面diy/定制群,1,0,1,3,2,high,crafting,,直液式,(0.46-0.59),0,0,0,1,动物,1,"animal drawing, animal, animals, pet sketch",cat,cat,"动物（animal drawing, animal, animals, pet sketch）",1,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,1,0,0,0,0,0,0,兴趣爱好,1,"for my hobby, for fun, spark creativity, express myself",crafting,crafting,"兴趣爱好（for my hobby, for fun, spark creativity, express myself）",1,0,0,1,0,成人,1,"adult coloring, for my hobby, for fun, journaling",crafting,crafting,"成人（adult coloring, for my hobby, for fun, journaling）",1,0,0,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,1,效率/快干,1,"quick drying, fast drying, dries instantly, saves me time",dry quickly,dry quickly,"效率/快干（quick drying, fast drying, dries instantly, saves me time）",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28419,B0DSBF4KRY,Betem,US,4,"I thought this was going to be a transparent colored hi-liter kit. Nope. What arrived is from a different classification altogether. These marker are real opaque acrylic paint in a multitude of colors, an artistic kit. I'm an engineer and we're not usually known for our artistic ability.

Given that, I played a while and found that the colors tend to the pastels and are quite pleasing. I can think of a number of uses, high lights, borders, labels. There are several objects on my desk that I'm going to play with. A couple are aluminum tablet and phone stands. Hopefully the paint will adhere and stay on metallic objects. I've got a brass preying mantis on my desk that has interesting possibilities.",多表面diy/定制群,1,0,1,3,3,high,on metal,,直液式,(0.46-0.59),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,1,0,0,金属,2,"on metal, metal, on aluminum, aluminum",on metal | aluminum,"on metal, aluminum","金属（on metal, metal, on aluminum, aluminum）",1,0,1,0,0,0,0,0,0,0,0,覆盖显色,1,"opaque, opaque coverage, covers well, one coat",opaque,opaque,"覆盖显色（opaque, opaque coverage, covers well, one coat）",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28420,B0DSBF4KRY,Betem,US,5,"I would consider these fairly high-quality acrylic paint markers. I really like that They have a paintbrush flexible tip as well as what they call a fine tip however, I would call it more of a medium tip. I would prefer that the fine tip is actually extremely fine like those found in fine tip sharpies with the metal nib But these do the trick just as well. You just cannot make us thin of a line with them, the paintbrush tip is very nice and flexible and you can control your line with just by adding or releasing pressure. All the colors are really nice and there’s a lot of them to choose from. We have used these to paint Some small canvases we got in the paint is a good quality and comes out very well and uniformly.",多表面diy/定制群,0,1,1,1,1,low,,metal,直液式,(0.46-0.59),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,1,0,0,金属,1,"on metal, metal, on aluminum, aluminum",metal,metal,"金属（on metal, metal, on aluminum, aluminum）",1,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28423,B0DSCBRJ2K,LILTYNG,US,5,"These jumbo markers are perfect for various craft projects and provide vibrant, smooth colors on multiple surfaces.",多表面diy/定制群,1,1,2,4,4,high,craft project,craft,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28425,B0DSCBRJ2K,LILTYNG,US,5,"The markers are great for all ages, and they work perfectly on various materials like glass and plastic.",多表面diy/定制群,0,2,2,2,2,medium,,glass | plastic,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,1,0,0,0,0,1,0,0,0,塑料,1,"on plastic, plastic, plastic models, plastic ornaments",plastic,plastic,"塑料（on plastic, plastic, plastic models, plastic ornaments）",1,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28426,B0DSCBRJ2K,LILTYNG,US,5,"I originally purchased these to use on canvas but when my old markers dried out, I started using these on different resin crafts that I have. Not only are the colors vibrant but when it comes to all of my different crafts, these markers have been perfect. I have used these on canvas, wood, resin and more recently card stock. Not only did the ink/paint bleed through the paper, but I was able to get the look and colors I was going through. The size of the markers were exactly what I wanting, fat and wide enough to cover a bigger area. These markers not only paint on wood but even when doing corners, the wood has not damaged the tip themselves. These markers are so easy to use but more importantly, I like that these markers are so versatile.",多表面diy/定制群,2,3,5,9,8,high,resin crafts | on wood,crafts | wood | resin,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,1,0,0,0,0,0,0,0,1,0,入门学习,1,"starter kit, starter set, for beginners, beginner friendly",easy to use,easy to use,"入门学习（starter kit, starter set, for beginners, beginner friendly）",1,0,0,0,0,未提及,0,,,,未提及,0,1,0,1,0,0,0,1,0,0,0,0,1,0,木材,2,"on wood, wood, on wooden, wood crafts",on wood | wood,"on wood, wood","木材（on wood, wood, on wooden, wood crafts）",1,0,0,0,0,0,0,0,0,1,0,多功能性,1,"works on multiple surfaces, multi purpose, all in one, use it for everything",versatile,versatile,"多功能性（works on multiple surfaces, multi purpose, all in one, use it for everything）",1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28429,B0DSCBRJ2K,LILTYNG,US,5,"The LILTYNG 12 Colors Jumbo Markers are priced at $19.99. These markers feature a 10mm jumbo felt tip and are designed as acrylic paint pens.

Pros:
✅ Innovative tip design
✅ Vivid colors
✅ Solid coverage
✅ Fast drying

Cons:
❌ None

I will update this review if anything changes within 1 year. A 5-star rating indicates the product meets my expectations for its purpose.",设计工作/专业工作群,0,1,1,1,1,low,,design,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,1,1,0,0,0,0,0,0,0,1,覆盖显色,2,"opaque, opaque coverage, covers well, one coat",coverage | solid coverage,"coverage, solid coverage","覆盖显色（opaque, opaque coverage, covers well, one coat）",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28431,B0DSCBRJ2K,LILTYNG,US,5,"Great coverage. Nice bright colors. They go onto my wood really well, with great coverage. Overall, really impressed with these paint pens. Fabulous.",多表面diy/定制群,0,1,1,1,1,low,,wood,阀门式,(1.67-2.12),0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,0,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,0,0,未提及,0,,,,未提及,0,0,0,1,0,0,0,0,0,0,0,0,0,0,木材,1,"on wood, wood, on wooden, wood crafts",wood,wood,"木材（on wood, wood, on wooden, wood crafts）",1,1,1,0,0,0,0,0,0,0,0,覆盖显色,1,"opaque, opaque coverage, covers well, one coat",coverage,coverage,"覆盖显色（opaque, opaque coverage, covers well, one coat）",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
